global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
985479.4426489336	130.56046032218728	971169731883.6528	17046.03379954144	1166419.0865885415	-720.727742513176	1360533485558.0476	519448.478828139	988025.0069444444	-2104.668272864772	976193414347.5692	4429628.538803582	1004527.7139227642	949758.7530970982	1.021784	17.328381	0.0680268094977543	0.0386710029395249	0.0231373151	0.1654562469	-0.0290949719	-0.0588288132	0.0224620809	-0.1826748522	-0.1179445639	-0.0834694737	-0.0838908112	0.0083637393	0.0461722627	0.0713672711	-0.1562455538	0.1028908439	0.1398284355	-0.0379754316	-0.0531819052	0.0219816598	0.1496184123	-0.0403030974	0.0144821867	0.1778532076	-0.019554084	0.1309066504	-0.0523335087	-0.0003015404	-0.1268513724	-0.1893666301	0.0630330372	0.1911859942	-0.1395828945	0.0909496486	-0.1683046354	0.0232578486	-0.0961579087	0.146085926	-0.1524914749	-0.1404962455	0.0105954613	-0.0803926502	0.1637196348	-0.1327484954	-0.001319305	0.0059764668	0.0453279666	0.0910290099	-0.1407599158	0.0526096804	-0.1404679355	-0.0935095339	0.0286957495	0.0379180676	0.0433284838	0.0458171666	-0.0772028696	0.0781059199	0.0767818268	-0.1606771519	0.1185653638	0.0323203545	-0.1832628555	-0.1807769486	-0.0584661092	-0.1764997493	0.1053886127	-0.0380827637	0.1305756921	0.0285377935	-0.0152551149	0.2067653125	0.0031735038	0.0247000556	-0.1867948471	-0.0347759978	0.2379917944	-0.041058896	-0.0376086686	0.1474069388	0.0627995425	0.0719793204	-0.0838249316	-0.2027449934	0.0393963294	0.0158348564	0.2085089256	0.0135610344	-0.0092021973	0.0559939533	0.0735187231	-0.1538132227	0.0089227163	0.0689423784	0.1128976877	-0.1797945684	-0.0342995434	0.0265648627	-0.1177954078	0.0496687809	0.199764655	0.0542977479	-0.0119855771	0.0688461184	-0.0333745172	-0.108643553	0.0265817640340628	-0.0065323729549504	0.0007065901791625	4.267189642256871e-05	0.0847766753969239	0.0052435320408222	2.749462826312905e-05	0.0071870846913554	0.0492797714764634	0.0302659908808067	0.0024284958767724	0.000916030203997	0.0020867288098178	-0.000269425301926	4.354437125723612e-06	7.258999331797003e-08	-0.0007528786524038	-0.0002500804215684	5.668262652453619e-07	6.25402172518287e-08	0.0005967857258703	1.9254892900000698e-07	3.7075090059049734e-14	3.561532026025409e-07	0.0
983601.55943322	-1877.883215713664	967472027719.4622	3526445.371859092	1173958.6997884114	7539.613199869869	1378179028808.8977	56845767.20365197	988752.128590325	727.1216458806302	977630771791.8986	528705.8879081566	1006804.833605546	946701.821344866	1.393661	23.63501	0.1917227858306305	0.0841248203839541	-0.0225353706	0.1765075338	-0.0276823214	0.0264307005	0.1003143992	-0.1280965933	-0.0654940854	-0.0226812166	0.0552861612	0.0019065177	-0.1746160482	0.0743926122	-0.1241884904	-0.0963123746	0.0224999298	-0.1437018366	-0.4649731165	-0.0675120474	-0.0769152213	0.1076521743	0.0213748981	0.3519289006	0.1158295944	-0.100028677	-0.2784027265	-0.2520836331	0.0152032934	0.1657853617	-0.211841027	-0.1756754177	-0.0197624965	-0.0919098404	0.0347557636	-0.047402253	-0.0414446814	0.0046532277	0.0738133965	0.0261750232	0.0024317126	-0.0011238626	0.0963557487	-0.0438032067	0.0381823573	0.0033753093	0.1011590648	0.0723255109	-0.1166737579	-0.0669034109	0.0109367354	-0.038635544	-0.2579520926	0.1299547854	0.4120695481	-0.1972445351	0.0391892669	0.2283914491	0.0542352507	-0.2693667396	-0.2021895403	-0.3003437716	-0.196189987	0.1578958541	-0.0917071903	0.1313860695	-0.0603595801	0.0065570798	0.1262586626	-0.1135992844	0.0023048254	-0.1515894449	-0.036542585	0.0114457753	0.0073742176	-0.0353593311	-0.0054628989	-0.0108327215	-0.1593627161	-0.1453337716	0.1061178992	0.0375874181	0.2769704815	-0.2342862147	0.0322563233	0.117123532	0.1757844397	-0.1009404131	-0.588179168	0.3239419474	-0.1349866991	-0.0169658309	-0.142399642	-0.1175120011	-0.0125346036	-0.1829690086	-0.1336104621	0.2276288308	0.2004688143	-0.0132501809	-0.064069363	-0.0511215924	0.1245266194	0.0668896282	-0.0379742494	-0.1108851636	0.0482427833445484	0.0216610193104856	0.002327366144829	0.0004691997575692	0.0375469253784075	-0.0472297500185164	0.0022306492868115	0.0014097716053717	0.0218670111202499	-0.0274127603562135	0.0004781661753331	0.0007514594303471	0.0010367357300351	-0.0010499930797827	1.0748209739314118e-06	1.1024854675915593e-06	-0.0004199186262632	0.0003329600261406	1.7633165268277306e-07	1.1086237900754905e-07	0.0011222177428553	0.000525432016985	2.7607880447292536e-07	1.2593726623792445e-06	0.0
984718.2631420636	1116.7037088436773	969670057765.5225	1247027.1733452245	1176698.4740397136	2739.7742513022386	1384619298807.3906	7506362.948098741	989742.6992157976	990.570625472581	979590610650.9728	981230.1640491404	1005739.1581917828	945716.9345191591	1.561168	26.475758	0.1779161529028959	0.0885536430946851	-0.1266627384	0.0963189969	0.047613255	0.0698674117	0.1304206017	-0.0354408549	-0.0174711352	0.0091193182	0.0391480901	-0.1946044443	0.0519999968	-0.1273246573	-0.0380980244	0.0449250986	-0.316159551	0.0587805714	-0.089550985	-0.0858450254	0.1210933647	-0.0507775838	0.035441072	0.1241455265	0.0241795226	0.0302094426	0.0699528331	0.1301720078	-0.0904015668	0.0439235706	0.014017231	-0.1690532153	0.0170163954	-0.0251630644	-0.0028701527	0.1485382443	0.0352893558	-0.0180481158	0.008286092	0.1009134049	-0.0071910936	-0.2272688289	0.0311721542	0.0377840929	-0.0446324918	0.1446035234	0.0060819241	-0.1020978347	-0.0907723623	0.0365492478	0.154799666	0.2515946397	0.10392611	0.0637149016	-0.0124904278	-0.0824906041	-0.1234695354	0.1696100481	-0.0227286507	-0.0510707578	0.1526004327	-0.0245571594	-0.0634599219	0.1193840778	0.0020331266	-0.0346484105	-0.1874519777	-0.0658654451	-0.088977424	-0.0632606411	-0.0431547556	-0.0844215636	0.0028283122	0.0152087631	0.0074573106	-0.1009199317	-0.1385425884	-0.0083443877	0.1358296908	-0.1215527469	-0.0487834546	-0.1334244459	0.1965481412	-0.0394225826	-0.0565308506	-0.0713746426	0.1442608622	-0.0241206261	0.0287925134	0.1589251471	-0.0612385594	0.184327709	0.0407766047	-0.0592052854	-0.0692423786	0.0802563886	0.0996006907	-0.1294893987	-0.2153102941	-0.129367629	-0.0476317708	0.2345086961	0.0172391645	0.0649037979	-0.0425073619	-0.112689161	0.0655832372402898	0.0173404538957414	0.0043011610069161	0.0003006913413103	0.0838714602424204	0.0463245348640128	0.0021459625303671	0.0070344218431959	-0.0086706127331268	-0.0305376238533767	7.51795251678606e-05	0.0009325464706103	0.0020547613224935	0.0010180255924583	4.2220440924152366e-06	1.0363761069002758e-06	-0.0003142818538519	0.0001056367724113	9.877308366058705e-08	1.1159127685476791e-08	0.0016728261837809	0.0005506084409256	3.0316965521852e-07	2.79834744114297e-06	1.0
985549.5948480718	831.3317060081754	971308003905.1984	691112.4054144634	1182858.3693847656	6159.895345052006	1399153922023.587	37944310.66199337	990097.8611583522	355.1619425546378	980293774670.3438	126140.00543918383	1007572.1138574332	954529.7351609004	1.281256	21.728754	0.125573477483403	0.0612536918807296	-0.0833035008	-0.055687877	-0.019788466	-0.0359280353	0.0474858548	0.14568511	0.0223382307	-0.1000570468	-0.0449469678	-0.0093065561	-0.042211298	-0.0981286931	0.041451507	-0.1115751817	-0.0681763771	-0.0960765626	-0.0133615443	-0.1265826338	0.1194641059	0.0743201357	0.0119466087	0.0509098293	0.0426465768	0.0225668821	-0.1170664404	0.0945461302	0.1056278476	0.1539565922	0.0658949334	-0.0825030018	-0.0325130361	0.1325933993	-0.1419988762	0.0327861157	0.0245015255	0.0257532819	-0.0111000931	-0.0547443655	-0.0190317551	-0.0742626492	-0.0538810532	0.0900012367	0.093583873	-0.1010801101	-0.093868571	-0.1152954565	0.0330404956	-0.0917386899	-0.0044205734	0.0628160207	-0.0418066101	0.1628485617	-0.0468847951	-0.1475867268	0.0360803553	-0.0275060555	-0.0177167467	-0.2041264913	-0.000500728	0.0877010221	-0.00484253	0.0158798885	-0.1013963904	0.0578442306	-0.1342685093	-0.0529718736	0.0883315398	0.003823998	-0.0259212132	0.0436201336	0.0408472527	-0.0135559212	0.022059773	0.0439785437	-0.0472355126	-0.0575688963	0.2562256332	-0.1518002651	0.0366150222	0.0401687967	0.0869198804	-0.0038129376	-0.0235401353	-0.0845427759	0.117221305	-0.0082651589	-0.1299908023	0.1082770152	-0.0343997087	0.0949859015	0.0479510746	0.0533386707	-0.0072429894	0.1561557702	0.2206954929	-0.1258272524	-0.0331282639	0.0434137197	-0.1416311811	0.0380730481	-0.0056720644	0.0628894987	-0.0469659021	-0.1140484259	0.0711815777719095	0.0055983405316197	0.0050668170140984	3.134141670797594e-05	0.1158845814719597	0.0320131212295392	0.0010248399308571	0.0134292362229312	0.0172041818172772	0.025874794550404	0.0002959838720019	0.0006695049930256	0.0013248379428026	-0.0007299233796908	1.7551955746894253e-06	5.327881402193854e-07	-0.0005001085719373	-0.0001858267180854	2.501085837251656e-07	3.4531569154390726e-08	0.0013468318581204	-0.0003259943256605	1.062723003628442e-07	1.8139560540480487e-06	0.0
984377.230320478	-1172.3645275938325	968998531573.4152	1374438.58556031	1169857.8619384766	-13000.507446289062	1368567417139.2637	169013193.86101735	993110.6852796674	3012.8241213151487	986268833216.6504	9077109.185978398	1010294.6520760744	949922.6793445406	1.142962	19.383429	0.1038183235577012	0.0722310184682238	-0.0191920391	-0.0719940795	0.0200843761	0.0292121772	-0.0799683318	0.0256690099	0.0344078153	0.058168611	-0.0489192928	-0.1004056106	0.1177514113	-0.0527615228	0.1342889893	-0.000726453	-0.1063995313	-0.1086724048	0.0020548487	-0.0952329882	0.1017789518	-0.0756079779	-0.1325680115	0.0152263095	0.1751339791	0.0328960392	0.0729848187	-0.1857674571	-0.0814946778	0.0115379589	0.0477543459	0.0453948296	-0.1264125478	0.0710664743	0.0229522495	-0.0745220047	0.0760181211	0.036633697	-0.0681170612	-0.0451339203	-0.0386921506	-0.1352080138	0.060635075	0.0454078725	0.0214157112	0.0588945211	-0.0672732	-0.0651182068	0.1045588592	0.0255018514	0.0090385091	0.1166017172	-0.0993806709	0.0960497429	-0.0630121819	-0.0369890465	-0.1680901985	0.0605580153	-0.0739578217	0.0857570096	0.0098567198	-0.1019242153	-0.0909111604	-0.1392729037	-0.0524305304	0.0240752375	0.0190610969	0.0119640667	0.0710699209	0.0469672065	-0.125629638	0.0127915329	-0.0694328863	-0.0370876817	-0.0343454089	-0.0986979026	-0.0442659283	0.0713214542	0.0625244521	-0.1094227332	-0.0082483035	-0.1360226691	0.0757869356	0.0933742489	-0.0672091257	-0.0296074891	0.155282889	0.0106831907	-0.0096105672	0.0312729403	0.0222878559	0.0210006982	0.0523544331	-0.1537418601	-0.1078602722	0.1547992312	0.0660716235	-0.0999642556	-0.1051285015	-0.04363797	0.0855917359	0.0893264131	0.0595907749	0.0608476141	-0.0513420481	-0.1149575937	0.0710905254421021	-9.105232980739786e-05	0.0050538628076341	8.290526763355152e-09	0.0999699367391997	-0.0159146447327599	0.0002532759169699	0.0099939882516395	0.0106237176288033	-0.0065804641884738	0.0001128633762565	4.3302508935787454e-05	0.0026399008421349	0.0013150628993323	6.969076456304555e-06	1.7293904292002752e-06	-0.0004818378414068	1.82707305305e-05	2.3216770541156453e-07	3.3381959411814466e-10	0.0016381414743908	0.0002913096162703	8.486129253160768e-08	2.683507490119264e-06	0.0
985867.7323379512	1490.50201747322	971935185665.1742	2221596.2640917385	1172147.775797526	2289.913859049324	1373930408307.087	5243705.481866167	991325.855914588	-1784.8293650794076	982726952604.7904	3185615.862449761	1008653.6703324624	951643.50476423	1.103485	18.713932	0.0721948326090016	0.0479651537894097	0.0303539495	-0.0485919647	-0.052904997	0.0343571371	-0.0515772538	0.0193257326	0.0024196567	-0.0145014373	0.0104045021	-0.0583619095	0.0166759368	0.0301064378	0.0830287747	-0.1295902059	-0.1177607177	-0.1148451491	0.0330919933	0.0468772981	-0.028569605	0.0402196289	0.065077794	0.0409704584	-0.0662198108	-0.0684905261	0.0149869211	0.0060722583	0.0625069963	-0.0335575739	-0.0201500969	0.0059249584	0.0644165098	0.0463623089	-0.0287405911	-0.0665938691	-0.047381674	-0.0419992984	0.0247047551	-0.0029579034	-0.0368996686	-0.0842269079	-0.076668706	0.0247379771	0.0620804419	0.0513914536	-0.0395156348	0.0188122528	0.0727482177	-0.1265677664	0.021611055	0.1454469592	-0.076161143	-0.0230358734	-0.0419585163	-0.0029332076	0.0867895505	0.0685234004	0.1097268981	-0.0060669599	-0.0587864841	0.0124417248	0.0306314497	0.0325528701	-0.0555741799	-0.0630534477	-0.0151190795	-0.021170121	-0.0091595308	0.019292936	0.0513536041	-0.0730303487	0.0019108497	0.0978174652	-0.0978659993	-0.0668246868	-0.021747083	0.0513680672	0.132055545	-0.1638692965	-0.0470671572	0.0575823139	-0.0241846634	0.054766064	-0.0099150675	-0.0166908639	0.151592941	-0.0182035182	-0.0359998687	-0.0232647013	-0.029494908	0.0236395018	-0.105590882	0.0132091348	-0.0088662283	0.0084945499	0.0531113729	-0.113314951	-0.1353050774	-0.0141099878	-0.0906596508	-0.0267572244	-0.1082511628	0.0587790397	-0.0556281227	-0.1154130763	0.0710684901693667	-2.2035272735407285e-05	0.0050507302949533	4.855532445237837e-10	0.1362691821513095	0.0362992454121098	0.0013176352174885	0.0185692900041867	0.0088625562205919	-0.0017611614082114	7.854490276315217e-05	3.1016895057731656e-06	0.0020178789993165	-0.0006220218428184	4.07183565588256e-06	3.8691117294319843e-07	-0.0004829086525006	-1.070811093799968e-06	2.3320076665994526e-07	1.1466363986050837e-12	0.0015789863179841	-5.9155156406699846e-05	3.499332529501122e-09	2.493197792380986e-06	0.0
986652.8534499496	785.1211119984509	973483853220.928	616415.1605056841	1177166.6841227214	5018.908325195545	1385721402208.483	25189440.776717152	992812.271872638	1486.4159580500564	985676207180.9088	2209432.400345867	1009998.6801048926	957706.3505068824	0.970345	16.456028	0.0642313804819272	0.036729695296874	0.0575137368	-0.0548054879	-0.1047908198	-0.0060423724	-0.0978951899	0.0066121143	-0.1105053698	0.0473166225	-0.0144376883	-0.0138236713	0.0028358943	0.0609138092	0.0664562305	-0.0517006704	-0.0904560919	-0.166350145	-0.0492450083	0.1686310781	-0.045356049	0.0720513867	0.0412156001	0.0184678735	-0.1589773504	0.0540984068	-0.1191317699	0.0985721036	-0.0461931695	-0.0434101521	0.0180032823	-0.0904392641	0.1268910867	-0.0554832722	0.059272456	0.0353328535	-0.0228437966	-0.077752606	-0.0357922165	0.1590252104	-0.0761150219	-0.0233843751	0.1434457811	0.0360387769	0.0312546063	0.0301999779	-0.0508510946	0.054628396	0.0729475344	-0.0632577226	-0.1098303791	0.1788728947	-0.0808320304	-0.0825040529	0.0158790474	-0.0313279195	0.0726083898	-0.007515759	0.1089193886	-0.0702818641	0.0389195468	0.0278774415	-0.0208698202	0.0798794834	0.144106732	-0.0807416798	0.0032072994	0.0558166767	-0.0301428036	0.0337195419	0.0320189807	-0.1117570645	0.1739465152	-0.0497584264	0.1386630383	-0.0653695515	-0.0143462282	-0.2062614549	-0.0236481984	-0.1057857979	0.1369439493	-0.0144068279	-0.0241803366	0.067499935	-0.0694122261	0.0149361704	0.1538504516	-0.0341276048	-0.0125244701	-0.0490480051	-0.0436111758	-0.0021684525	-0.074647115	0.0758508816	0.0175872317	0.0076493452	-0.000165177	-0.1536728713	-0.0851770699	-0.0418106679	0.0792772577	0.03178284	0.0161844878	0.0566846829	-0.0598166067	-0.1154130763	0.0710630609592897	-5.429210076998703e-06	0.0050499586329037	2.947632206018426e-11	0.1083247520872134	-0.0279444300640961	0.0007808911716071	0.0117342519147562	0.032462742606981	0.0236001863863891	0.001053829657567	0.0005569687974723	0.0022153364845226	0.000197457485206	4.907715739656952e-06	3.898945846391719e-08	-0.000426751493165	5.615715933559998e-05	1.8211683691855705e-07	3.1536265446439643e-09	0.0015789742660985	-1.2051885600172093e-08	1.4524794651963539e-16	2.4931597330012964e-06	0.0
986997.4913107302	344.63786078058183	974164047853.675	118775.2550834157	1184217.8505045574	7051.1663818359375	1402371917453.6345	49718947.344333306	992589.9811980348	-222.29067460319493	985234870774.7152	49413.14401554349	1010655.7147575492	961275.8634643556	0.943618	16.002768	0.1306980521456285	0.0737969827791824	0.0662581241	-0.0390155507	-0.0512546101	0.1489449257	-0.0289511323	0.0564676597	-0.0682381821	-0.0026998004	0.1660289539	-0.0258980003	0.0870694531	0.0593385964	0.0946900215	-0.0411559132	-0.1164303801	0.0290831536	0.1100108503	-0.0345292985	-0.0118164128	0.0347391864	-0.0529759095	-0.0674020841	-0.1715793937	-0.1096950587	-0.1084601766	-0.0605838955	0.0080759371	-0.0409945445	0.0686870455	0.1129511423	-0.0177073525	0.0185807744	-0.0303518836	-0.028301582	0.0398999158	-0.1530672799	0.0480569514	0.079989077	0.0102245758	-0.070400587	-0.0527746012	-0.1098654802	-0.0206882973	0.0030471522	-0.0835612673	0.0483042715	0.0919662599	-0.0340627084	0.1237071668	0.099952704	0.0061782413	0.0218717247	-0.0485349004	0.0353305285	0.0249104051	-0.1112954779	0.1260111034	-0.0113901467	-0.1351950831	0.1516486063	0.0316469157	-0.0859811048	0.0292240671	-0.0075461093	0.0358164446	-0.0010331318	0.0314048982	-0.0087092923	0.0475081884	-0.0025112576	-0.022052692	-0.0485619717	-0.124383209	0.00245045	-0.1580793507	0.0023288633	-0.0380058145	-0.1663127852	-0.0638434583	0.0080578396	-0.0792053075	-0.0028105032	-0.0280962407	-0.0406375024	0.0724945233	-0.0397064315	-0.0095453572	-0.065346135	-0.028876014	0.0372719175	-0.1061419619	0.1465807838	0.0043176436	-0.0006629034	0.0345474622	-0.0694335958	-0.0349666346	-0.0401166006	0.0226645982	-0.0137987615	-0.0637203509	0.0545654623	-0.063900152	-0.1149575937	0.0668998901851409	-0.0041631707741487	0.0044755953067839	1.733199089472667e-05	0.1660900987756264	0.0577653466884129	0.0033368352780325	0.0275859209112973	-0.0124628018721608	-0.0449255444791418	0.0001553214305047	0.0020183045467473	0.002040823125094	-0.0001745133594286	4.164959027918441e-06	3.045491261905573e-08	-0.0004831398530553	-5.6388359890300005e-05	2.334241176102969e-07	3.1796471311179943e-09	0.0013329961813389	-0.0002459780847595	6.050521818200093e-08	1.7768788194640896e-06	0.0
985835.6511811872	-1161.8401295429794	971871931139.8354	1349872.486616447	1178138.9348144531	-6078.915690104244	1388011349725.734	36953215.96739556	991628.046579743	-961.9346182917944	983326182763.557	925318.20986818	1008422.2206373404	955018.8562453496	1.103272	18.710329	0.119694520388513	0.0669392395943408	-0.0088725656	-0.0819768985	-0.1550170459	-0.07560706	-0.0719557408	0.0492286477	-0.0644562866	-0.1491355419	-0.0692808973	-0.0577807278	0.0596002359	0.0059772719	0.0711465324	-0.0998935302	-0.0145933494	-0.1868185172	0.0551710593	0.0660142565	0.0748152059	-0.1114350897	0.0676555596	0.0848741958	-0.0164763459	0.0550144547	-0.0278516317	-0.0706344187	0.1025364328	-0.0608226175	0.1405194243	0.0079315015	-0.0925080026	-0.1407248665	0.0743051316	0.055587612	-0.0423156428	-0.1059281384	-0.0220557478	-0.0032327849	-0.0580874905	0.1170697583	0.0834495289	-0.0048455772	-0.0422892198	-0.1471328855	-0.0160515091	-0.0120625916	0.0623142669	-0.1063625658	-0.1169395677	0.0882897202	-0.057533076	0.0038036545	-0.1229521387	0.0063726939	-0.0296533238	0.1143159489	0.0289302016	0.0125767402	-0.0912145869	-0.1527799151	0.0291688484	-0.0768129362	0.0878843699	-0.0795799939	-0.035843699	-0.023545621	0.0558669244	0.1591877312	0.0793582555	0.0252407578	0.1296817191	-0.1276170539	0.0961334642	0.1465580054	0.0837997875	0.0016733902	-0.1003801147	-0.0922471601	0.1297539438	0.0369845318	0.0153891374	0.0823533288	-0.0736183755	-0.0282007877	0.0700237911	-0.0407906342	-0.0327959236	-0.080361639	0.0402905649	-0.1100912562	0.0073471952	-0.1191494849	-0.1087950702	-0.0078171686	0.0666898627	0.0265372407	-0.0043255129	0.0110341022	0.1514781429	-0.0023214147	-0.0606424386	0.0524223074	-0.0678715947	-0.1140484259	0.0592817246469081	-0.0076181655382328	0.0035143228771118	5.803644616791798e-05	0.1119109684022987	-0.0541791303733276	0.00293537816801	0.0125240648487402	0.0261141953947117	0.0385769972668725	0.0006819512011131	0.0014881847181282	0.0023148526803431	0.0002740295552491	5.358542931691634e-06	7.509219715001956e-08	-0.0004828285001048	3.113529505000077e-07	2.331233605134509e-07	9.694065978506025e-14	0.0014450598173409	0.000112063636002	1.2558258513988776e-08	2.088197875693316e-06	0.0
984553.559702602	-1282.0914785852656	969345711923.0652	1643758.5594609524	1170091.7776692708	-8047.157145182369	1369114768169.234	64756738.11925966	991006.4580026456	-621.5885770973982	982093799802.9496	386372.3591779682	1008531.6437826656	958331.4475748698	1.075885	18.245869	0.1233641584622932	0.0630086076752353	-0.0327594656	-0.0831198104	0.003896727	0.1040750212	-0.0530600808	0.0443743194	0.1031553132	-0.0673437291	-0.0054480666	-0.1409356749	0.1291856882	-0.0370124517	0.0811411316	-0.0710250657	-0.0721212338	0.0122165096	0.0787044994	-0.2013157474	0.1239572978	-0.0210837873	-0.0645273824	-0.0508967755	0.0062876526	-0.1231380096	0.1481726372	-0.021376141	-0.0007261766	0.0243785385	-0.0813721624	0.020318926	-0.1607380964	0.0540721043	-0.0273878686	-0.034691373	0.0589448179	-0.0091435735	0.1232967498	-0.0503412936	0.1324712841	-0.0803485195	0.0524677649	0.0097354512	0.0356789947	-0.1172472659	-0.0513551951	-0.0548678052	0.077897052	-0.0511091003	0.0963578458	0.009075692	-0.023806071	0.154555014	-0.1242185109	-0.0510325979	-0.1398312947	-0.0013492663	-0.018931872	0.1310364224	-0.0347900795	0.0800826494	0.0216303292	0.0269304353	-0.070655072	0.0381156805	0.0170305653	-0.0809765057	0.0720066193	0.0179838316	-0.1262569476	0.0306065066	-0.2157172604	-0.0012798188	-0.0631404998	-0.0623322226	-0.0208470682	0.0389913501	-0.0459770072	-0.1201709158	-0.0833942654	-0.0958311169	0.0227899641	0.0330540959	-0.0183477293	-0.0752489835	0.0708264342	-0.040459364	0.0603535595	-0.0380212801	0.0503074152	-0.018983165	0.0135197061	-0.0221398089	-0.1095042425	0.136657293	0.0505696549	0.07621886	0.0519105792	0.0765795735	0.0921357052	0.0077822454	0.0057842226	0.0502561585	-0.0717239676	-0.112689161	0.0708125777461816	0.0115308530992735	0.005014421167059	0.000132960573197	0.1347417383231715	0.0228307699208727	0.0005212440551798	0.01815533604635	-0.0214909951962738	-0.0476051905909855	0.0004618628745262	0.002266254171204	0.0025400119254255	0.0002251592450824	6.451660581303757e-06	5.06966856460763e-08	-1.2996780796470375e-05	0.0004698317193083	1.6891631107150112e-10	2.2074184446822107e-07	0.0015780157499734	0.0001329559326324	1.7677280022177824e-08	2.490133707164112e-06	0.0
